sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
19.0,,522.0,-174.0,38.0,16.0,-101.0,20.0,-46.0,-406.0
11.0,,369.0,-4.0,17.0,6.0,-134.0,66.0,-30.0,-408.0
-21.0,,216.0,183.0,-7.0,8.0,-138.0,140.0,12.0,-390.0
-14.0,,131.0,254.0,-28.0,92.0,-101.0,-114.0,54.0,-369.0
-6.0,,80.0,129.0,-47.0,98.0,38.0,-253.0,62.0,-339.0
-1.0,,277.0,108.0,-54.0,235.0,185.0,-138.0,33.0,-300.0
-15.0,,308.0,38.0,-43.0,272.0,255.0,301.0,-11.0,-258.0
-48.0,,211.0,84.0,-24.0,31.0,233.0,345.0,-72.0,-226.0
-51.0,,99.0,177.0,-2.0,124.0,130.0,-131.0,-72.0,-228.0
-74.0,,48.0,-11.0,24.0,227.0,100.0,-179.0,-53.0,-212.0
-146.0,,116.0,-4.0,42.0,220.0,146.0,-35.0,-87.0,-182.0
-162.0,,198.0,34.0,48.0,86.0,244.0,155.0,-147.0,-163.0
-147.0,,176.0,-6.0,38.0,-41.0,318.0,205.0,-247.0,-130.0
-123.0,,21.0,44.0,24.0,103.0,225.0,190.0,-311.0,-103.0
-145.0,,-32.0,24.0,15.0,37.0,0.0,157.0,-285.0,-86.0
-148.0,,-54.0,138.0,0.0,-174.0,-130.0,-77.0,-233.0,-82.0
-98.0,,-12.0,145.0,-17.0,-104.0,-29.0,-262.0,-176.0,-76.0
-72.0,,-42.0,76.0,-26.0,73.0,85.0,-589.0,-155.0,-48.0
-122.0,,-146.0,158.0,-22.0,77.0,29.0,-655.0,-116.0,-23.0
-88.0,,-107.0,107.0,-7.0,89.0,-95.0,-607.0,-37.0,-11.0
-68.0,,-87.0,10.0,0.0,40.0,-135.0,-471.0,2.0,-11.0
-89.0,,40.0,49.0,-2.0,104.0,-171.0,62.0,30.0,0.0
-60.0,,95.0,190.0,-14.0,99.0,-229.0,461.0,56.0,15.0
-72.0,,-36.0,234.0,-30.0,-73.0,-158.0,689.0,63.0,3.0
-23.0,,-159.0,123.0,-36.0,102.0,-44.0,502.0,120.0,11.0
-52.0,,-208.0,-48.0,-33.0,58.0,14.0,386.0,205.0,28.0
-42.0,,-78.0,-206.0,-25.0,-136.0,-118.0,437.0,193.0,28.0
-33.0,,23.0,-198.0,-19.0,-85.0,-357.0,155.0,57.0,36.0
-25.0,,64.0,-148.0,-17.0,212.0,-420.0,-164.0,-59.0,66.0
-15.0,,83.0,-233.0,-17.0,377.0,-366.0,-258.0,-74.0,107.0
-61.0,,-1.0,-179.0,-27.0,125.0,-252.0,125.0,-48.0,94.0
0.0,,6.0,-81.0,-46.0,-8.0,-140.0,277.0,-20.0,87.0
0.0,,164.0,-134.0,-65.0,55.0,-11.0,120.0,25.0,93.0
19.0,,268.0,-85.0,-83.0,191.0,204.0,-227.0,121.0,54.0
-3.0,,245.0,-81.0,-93.0,229.0,319.0,-812.0,172.0,5.0
3.0,,67.0,-66.0,-88.0,194.0,291.0,-894.0,152.0,-48.0
31.0,,-88.0,-39.0,-65.0,112.0,321.0,-698.0,100.0,-69.0
-12.0,,-120.0,-15.0,-31.0,133.0,405.0,-347.0,63.0,-92.0
25.0,,-126.0,82.0,0.0,146.0,440.0,-212.0,124.0,-131.0
31.0,,-8.0,130.0,20.0,102.0,335.0,-218.0,178.0,-110.0
49.0,,27.0,172.0,34.0,268.0,52.0,-96.0,193.0,-73.0
19.0,,94.0,36.0,38.0,131.0,-89.0,-212.0,154.0,-74.0
0.0,,254.0,-128.0,38.0,39.0,-42.0,275.0,80.0,-68.0
27.0,,210.0,-162.0,32.0,188.0,115.0,958.0,70.0,-20.0
27.0,,134.0,-200.0,24.0,236.0,352.0,958.0,80.0,38.0
51.0,,-12.0,-229.0,22.0,233.0,338.0,613.0,104.0,79.0
43.0,,-148.0,-180.0,26.0,31.0,130.0,99.0,119.0,118.0
24.0,,-167.0,-222.0,30.0,-18.0,-98.0,-304.0,105.0,167.0
27.0,,-45.0,-324.0,30.0,106.0,-314.0,-432.0,80.0,193.0
70.0,,96.0,-393.0,27.0,51.0,-289.0,-295.0,55.0,193.0
75.0,,34.0,-471.0,24.0,-34.0,-84.0,-251.0,8.0,201.0
49.0,,60.0,-411.0,17.0,64.0,113.0,-192.0,-94.0,219.0
69.0,,44.0,-287.0,12.0,37.0,188.0,27.0,-183.0,224.0
87.0,,110.0,-51.0,9.0,-82.0,71.0,-35.0,-241.0,234.0
85.0,,208.0,207.0,10.0,48.0,1.0,-60.0,-250.0,264.0
85.0,,72.0,277.0,16.0,109.0,50.0,31.0,-210.0,273.0
87.0,,-18.0,232.0,27.0,34.0,13.0,136.0,-181.0,292.0
71.0,,-86.0,125.0,37.0,-112.0,-49.0,127.0,-159.0,331.0
69.0,,51.0,76.0,41.0,-210.0,-58.0,-94.0,-134.0,339.0
54.0,,100.0,176.0,28.0,-133.0,-15.0,-232.0,-100.0,325.0
41.0,,-94.0,238.0,-2.0,-124.0,141.0,-380.0,-60.0,310.0
63.0,,-235.0,174.0,-38.0,-131.0,239.0,-227.0,-47.0,271.0
57.0,,-342.0,51.0,-73.0,-52.0,310.0,-144.0,-61.0,194.0
64.0,,-273.0,-9.0,-95.0,39.0,437.0,-421.0,-58.0,102.0
88.0,,-238.0,-69.0,-93.0,64.0,456.0,-436.0,-42.0,23.0
102.0,,-247.0,-169.0,-77.0,-22.0,397.0,-153.0,-59.0,-45.0
100.0,,-284.0,-68.0,-53.0,-70.0,199.0,238.0,-62.0,-108.0
102.0,,-311.0,20.0,-29.0,14.0,52.0,319.0,-74.0,-136.0
78.0,,-26.0,130.0,-11.0,-29.0,88.0,238.0,-103.0,-124.0
90.0,,220.0,347.0,-3.0,-219.0,-21.0,-73.0,-107.0,-100.0
76.0,,294.0,368.0,2.0,-214.0,-148.0,-513.0,-69.0,-84.0
-11.0,,341.0,359.0,12.0,57.0,-166.0,-615.0,-39.0,-55.0
13.0,,263.0,371.0,19.0,254.0,-201.0,-315.0,-68.0,-9.0
23.0,,283.0,391.0,21.0,265.0,-135.0,644.0,-69.0,16.0
6.0,,338.0,282.0,18.0,310.0,-45.0,1158.0,-36.0,30.0
-33.0,,280.0,113.0,18.0,292.0,-16.0,944.0,-22.0,46.0
-29.0,,235.0,90.0,23.0,249.0,29.0,506.0,-40.0,53.0
-28.0,,132.0,14.0,28.0,281.0,-42.0,-116.0,-105.0,20.0
-71.0,-149.0,40.0,38.0,34.0,371.0,-165.0,-288.0,-146.0,-18.0
-57.0,-119.0,-38.0,63.0,38.0,265.0,-137.0,-356.0,-118.0,-36.0
-70.0,-50.0,-20.0,-58.0,34.0,116.0,-16.0,-397.0,-42.0,-89.0
0.0,27.0,70.0,-84.0,19.0,183.0,104.0,-356.0,-32.0,-150.0
-45.0,143.0,96.0,-40.0,-5.0,172.0,78.0,-336.0,-38.0,-167.0
-18.0,241.0,69.0,-20.0,-29.0,353.0,-45.0,36.0,-19.0,-170.0
53.0,263.0,-107.0,-20.0,-41.0,483.0,-28.0,508.0,-25.0,-195.0
30.0,197.0,-219.0,-6.0,-43.0,528.0,62.0,807.0,8.0,-216.0
68.0,105.0,-179.0,76.0,-36.0,545.0,145.0,718.0,23.0,-191.0
-1.0,15.0,-24.0,143.0,-22.0,270.0,263.0,631.0,41.0,-159.0
28.0,-78.0,95.0,191.0,-8.0,74.0,267.0,667.0,103.0,-150.0
80.0,-192.0,152.0,307.0,3.0,102.0,146.0,594.0,149.0,-147.0
79.0,-300.0,316.0,375.0,3.0,187.0,-3.0,413.0,167.0,-116.0
43.0,-257.0,430.0,383.0,-3.0,-4.0,-127.0,-334.0,144.0,-84.0
86.0,-134.0,471.0,337.0,-5.0,-46.0,-52.0,-851.0,100.0,-78.0
121.0,-27.0,398.0,145.0,0.0,-28.0,105.0,-877.0,60.0,-41.0
51.0,111.0,127.0,26.0,7.0,-46.0,236.0,-705.0,49.0,-11.0
81.0,227.0,-158.0,-22.0,10.0,152.0,303.0,-160.0,56.0,-28.0
18.0,306.0,-260.0,-118.0,7.0,81.0,95.0,216.0,70.0,-26.0
61.0,301.0,-291.0,-96.0,3.0,-7.0,-196.0,469.0,99.0,-9.0
81.0,278.0,-278.0,-178.0,-5.0,-35.0,-285.0,269.0,89.0,-13.0
17.0,256.0,-256.0,-265.0,-21.0,-34.0,-185.0,-171.0,74.0,-40.0
23.0,204.0,-270.0,-148.0,-47.0,-62.0,-84.0,-219.0,116.0,-25.0
-9.0,161.0,-201.0,-31.0,-71.0,-292.0,-158.0,-177.0,141.0,1.0
8.0,33.0,-145.0,63.0,-85.0,-191.0,-263.0,-27.0,128.0,-4.0
-38.0,-92.0,-81.0,121.0,-85.0,7.0,-207.0,25.0,152.0,2.0
-97.0,-99.0,-13.0,183.0,-69.0,2.0,38.0,11.0,175.0,34.0
-92.0,-77.0,82.0,206.0,-54.0,24.0,512.0,1.0,134.0,59.0
-70.0,-137.0,196.0,209.0,-49.0,-203.0,986.0,147.0,52.0,36.0
-77.0,-174.0,287.0,266.0,-45.0,-175.0,994.0,199.0,-15.0,33.0
-92.0,-112.0,323.0,182.0,-42.0,98.0,600.0,-105.0,-53.0,63.0
-119.0,-53.0,306.0,93.0,-37.0,36.0,132.0,62.0,-75.0,40.0
-153.0,9.0,318.0,119.0,-28.0,10.0,-180.0,271.0,-69.0,34.0
-82.0,94.0,252.0,72.0,-19.0,4.0,-250.0,308.0,-20.0,77.0
-66.0,156.0,134.0,-3.0,-8.0,-83.0,-145.0,426.0,39.0,107.0
-76.0,188.0,-80.0,-79.0,7.0,-174.0,91.0,386.0,43.0,104.0
-36.0,247.0,-286.0,-23.0,26.0,-87.0,228.0,301.0,29.0,95.0
-43.0,334.0,-294.0,-52.0,44.0,71.0,62.0,-59.0,50.0,129.0
-49.0,358.0,-170.0,-211.0,42.0,299.0,-184.0,-177.0,71.0,139.0
-61.0,252.0,22.0,-257.0,21.0,416.0,-219.0,7.0,98.0,119.0
-84.0,124.0,65.0,-307.0,-4.0,286.0,-107.0,469.0,148.0,134.0
-63.0,51.0,-61.0,-221.0,-22.0,219.0,62.0,1171.0,146.0,147.0
-53.0,-4.0,-156.0,-135.0,-31.0,-10.0,99.0,1099.0,83.0,141.0
-51.0,3.0,-137.0,-119.0,-37.0,4.0,21.0,628.0,40.0,115.0
-32.0,78.0,-88.0,-34.0,-45.0,133.0,71.0,155.0,31.0,102.0
-31.0,190.0,-127.0,-11.0,-57.0,261.0,27.0,-232.0,44.0,97.0
-17.0,209.0,-285.0,-45.0,-63.0,275.0,-46.0,-491.0,77.0,43.0
-5.0,105.0,-389.0,-42.0,-55.0,-12.0,-118.0,-637.0,82.0,5.0
12.0,-69.0,-277.0,-39.0,-35.0,77.0,-261.0,-484.0,48.0,-8.0
25.0,-260.0,-4.0,-18.0,-6.0,146.0,-266.0,-354.0,12.0,-32.0
59.0,-351.0,241.0,12.0,18.0,98.0,-275.0,33.0,-9.0,-48.0
83.0,-402.0,279.0,1.0,30.0,104.0,-299.0,232.0,-17.0,-45.0
45.0,-504.0,147.0,-48.0,35.0,185.0,-171.0,24.0,-12.0,-16.0
36.0,-593.0,8.0,-110.0,35.0,310.0,-81.0,105.0,-44.0,-26.0
8.0,-507.0,-32.0,-145.0,39.0,350.0,-76.0,332.0,-80.0,-34.0
37.0,-273.0,74.0,-285.0,46.0,244.0,-30.0,419.0,-99.0,-4.0
48.0,-121.0,226.0,-290.0,44.0,-63.0,9.0,258.0,-114.0,6.0
-5.0,-105.0,236.0,-122.0,43.0,-234.0,42.0,38.0,-86.0,-6.0
0.0,-83.0,123.0,-44.0,41.0,-253.0,52.0,-190.0,-80.0,-28.0
-8.0,-23.0,-41.0,5.0,30.0,-73.0,-25.0,-49.0,-100.0,-7.0
0.0,33.0,-181.0,-24.0,13.0,91.0,-204.0,266.0,-112.0,-3.0
4.0,70.0,-169.0,-28.0,-9.0,112.0,-369.0,210.0,-126.0,-22.0
5.0,93.0,-81.0,85.0,-31.0,73.0,-285.0,151.0,-149.0,1.0
23.0,161.0,-26.0,159.0,-46.0,106.0,23.0,-96.0,-167.0,16.0
24.0,174.0,4.0,165.0,-51.0,102.0,190.0,-227.0,-181.0,9.0
16.0,126.0,94.0,38.0,-41.0,-55.0,109.0,-46.0,-201.0,-14.0
-6.0,95.0,206.0,-100.0,-20.0,-32.0,31.0,105.0,-181.0,-25.0
-9.0,89.0,228.0,-100.0,14.0,-8.0,73.0,70.0,-172.0,-32.0
12.0,123.0,126.0,-199.0,51.0,-1.0,274.0,-258.0,-166.0,-75.0
-14.0,102.0,-114.0,-231.0,69.0,71.0,411.0,-319.0,-84.0,-92.0
-22.0,47.0,-325.0,-183.0,63.0,92.0,432.0,-365.0,49.0,-88.0
-25.0,78.0,-370.0,-205.0,47.0,107.0,495.0,-273.0,172.0,-93.0
-51.0,158.0,-265.0,-152.0,34.0,79.0,400.0,118.0,217.0,-97.0
-67.0,263.0,-116.0,-107.0,23.0,96.0,164.0,266.0,180.0,-93.0
-111.0,281.0,43.0,0.0,10.0,194.0,64.0,408.0,113.0,-44.0
-101.0,206.0,141.0,-35.0,-2.0,118.0,70.0,151.0,93.0,-5.0
-146.0,179.0,116.0,-47.0,-9.0,61.0,94.0,-160.0,126.0,11.0
-137.0,146.0,36.0,160.0,-12.0,102.0,85.0,-269.0,161.0,56.0
-123.0,136.0,-72.0,269.0,-13.0,246.0,-199.0,-413.0,140.0,77.0
-160.0,122.0,-47.0,308.0,-16.0,358.0,-558.0,-99.0,105.0,72.0
-165.0,72.0,82.0,323.0,-13.0,173.0,-737.0,-3.0,135.0,78.0
-209.0,34.0,196.0,323.0,-5.0,83.0,-796.0,-190.0,149.0,74.0
-169.0,-24.0,199.0,162.0,5.0,-49.0,-616.0,-312.0,125.0,61.0
-199.0,-64.0,90.0,40.0,19.0,-142.0,-390.0,-382.0,108.0,43.0
-196.0,-109.0,12.0,82.0,38.0,-171.0,-384.0,-254.0,118.0,33.0
-204.0,-93.0,-51.0,93.0,60.0,-169.0,-542.0,-123.0,142.0,54.0
-209.0,-22.0,-69.0,79.0,75.0,140.0,-672.0,-62.0,155.0,78.0
-149.0,-30.0,-106.0,-92.0,70.0,142.0,-595.0,-234.0,156.0,91.0
-185.0,-61.0,-137.0,-252.0,52.0,-106.0,-452.0,-83.0,84.0,126.0
-153.0,-53.0,-147.0,-313.0,31.0,-199.0,-422.0,303.0,23.0,171.0
-142.0,-3.0,-190.0,-397.0,14.0,-225.0,-271.0,672.0,36.0,193.0
-122.0,14.0,-209.0,-529.0,2.0,-72.0,-46.0,1184.0,78.0,214.0
-119.0,-6.0,-241.0,-508.0,1.0,54.0,-109.0,1058.0,118.0,221.0
-126.0,-49.0,-222.0,-221.0,17.0,-3.0,-93.0,600.0,98.0,205.0
-116.0,-148.0,-174.0,69.0,41.0,-85.0,111.0,109.0,78.0,204.0
-128.0,-216.0,-82.0,257.0,62.0,-53.0,157.0,-323.0,83.0,195.0
-98.0,-253.0,105.0,327.0,61.0,84.0,234.0,-661.0,120.0,200.0
-106.0,-252.0,258.0,360.0,39.0,-23.0,243.0,-995.0,162.0,206.0
-81.0,-187.0,366.0,353.0,9.0,-54.0,141.0,-683.0,160.0,197.0
-37.0,-139.0,372.0,481.0,-24.0,102.0,167.0,-212.0,129.0,205.0
-43.0,-72.0,322.0,610.0,-58.0,23.0,74.0,214.0,95.0,193.0
-67.0,-15.0,261.0,445.0,-83.0,-61.0,24.0,388.0,89.0,170.0
-69.0,7.0,139.0,236.0,-96.0,-16.0,176.0,175.0,85.0,135.0
-34.0,8.0,63.0,42.0,-95.0,107.0,166.0,59.0,80.0,110.0
-19.0,-51.0,27.0,-58.0,-85.0,28.0,102.0,-112.0,58.0,100.0
-29.0,-101.0,26.0,-103.0,-76.0,-127.0,-38.0,208.0,26.0,61.0
-24.0,-124.0,47.0,-118.0,-69.0,-148.0,-331.0,424.0,43.0,44.0
8.0,-111.0,40.0,-114.0,-63.0,-137.0,-321.0,206.0,68.0,23.0
17.0,-91.0,-26.0,-117.0,-54.0,-91.0,-174.0,60.0,66.0,-7.0
-17.0,-68.0,-161.0,-144.0,-37.0,-204.0,-129.0,-182.0,20.0,-35.0
-15.0,29.0,-233.0,-185.0,-27.0,-281.0,13.0,0.0,-20.0,-63.0
0.0,125.0,-223.0,-67.0,-23.0,-96.0,-1.0,293.0,-38.0,-57.0
38.0,167.0,-67.0,57.0,-13.0,89.0,-178.0,443.0,-30.0,-61.0
44.0,196.0,106.0,217.0,-5.0,21.0,-311.0,524.0,-5.0,-74.0
24.0,181.0,174.0,319.0,-6.0,-53.0,-490.0,613.0,20.0,-70.0
90.0,106.0,237.0,269.0,-10.0,24.0,-411.0,731.0,58.0,-76.0
100.0,24.0,220.0,208.0,-14.0,79.0,-208.0,626.0,57.0,-81.0
65.0,-109.0,204.0,77.0,-18.0,33.0,-361.0,519.0,63.0,-56.0
49.0,-250.0,257.0,60.0,-34.0,-169.0,-470.0,149.0,70.0,-18.0
41.0,-298.0,273.0,144.0,-55.0,-284.0,-439.0,-7.0,40.0,5.0
54.0,-282.0,295.0,172.0,-68.0,-170.0,-473.0,103.0,-25.0,20.0
68.0,-244.0,386.0,162.0,-68.0,104.0,-322.0,-9.0,-99.0,48.0
18.0,-203.0,390.0,73.0,-55.0,307.0,-146.0,-62.0,-141.0,77.0
6.0,-111.0,305.0,-69.0,-35.0,288.0,-124.0,-72.0,-188.0,66.0
42.0,-23.0,169.0,-126.0,-14.0,260.0,-80.0,22.0,-189.0,59.0
24.0,-9.0,-108.0,-121.0,-2.0,61.0,51.0,-195.0,-213.0,77.0
-20.0,-75.0,-342.0,-193.0,1.0,-132.0,242.0,-421.0,-246.0,76.0
-67.0,-98.0,-458.0,-249.0,0.0,-78.0,370.0,-96.0,-244.0,70.0
-40.0,-21.0,-443.0,-196.0,-2.0,-33.0,297.0,201.0,-237.0,65.0
-60.0,28.0,-326.0,-152.0,-3.0,57.0,177.0,336.0,-189.0,62.0
-72.0,120.0,-194.0,-53.0,-4.0,228.0,93.0,423.0,-172.0,52.0
-119.0,246.0,-105.0,93.0,-1.0,283.0,-95.0,460.0,-154.0,26.0
-164.0,304.0,-52.0,103.0,3.0,204.0,-258.0,195.0,-161.0,17.0
-142.0,294.0,-2.0,120.0,0.0,140.0,-325.0,-42.0,-217.0,26.0
-163.0,256.0,61.0,100.0,-11.0,227.0,-300.0,144.0,-248.0,16.0
-170.0,161.0,199.0,27.0,-23.0,373.0,-118.0,352.0,-248.0,21.0
-194.0,8.0,326.0,61.0,-40.0,217.0,-32.0,742.0,-214.0,64.0
-144.0,-41.0,422.0,80.0,-56.0,48.0,-175.0,851.0,-182.0,95.0
-138.0,-16.0,424.0,72.0,-62.0,20.0,-260.0,626.0,-124.0,97.0
-155.0,18.0,345.0,80.0,-59.0,6.0,-112.0,360.0,-29.0,94.0
-152.0,27.0,244.0,149.0,-53.0,107.0,79.0,-49.0,52.0,112.0
-179.0,-41.0,130.0,173.0,-47.0,187.0,14.0,-70.0,112.0,108.0
-173.0,-100.0,56.0,176.0,-33.0,350.0,-283.0,-157.0,140.0,67.0
-160.0,-165.0,7.0,117.0,-16.0,197.0,-399.0,-107.0,170.0,41.0
-172.0,-246.0,56.0,-66.0,-6.0,-100.0,-211.0,107.0,217.0,16.0
-157.0,-259.0,106.0,-29.0,-3.0,-141.0,69.0,36.0,218.0,-30.0
-83.0,-195.0,89.0,55.0,7.0,-173.0,279.0,147.0,231.0,-89.0
-95.0,-72.0,13.0,63.0,36.0,-110.0,278.0,467.0,248.0,-144.0
-85.0,39.0,-146.0,8.0,65.0,-15.0,152.0,918.0,216.0,-189.0
-69.0,141.0,-233.0,-117.0,73.0,230.0,70.0,825.0,171.0,-245.0
-38.0,267.0,-217.0,-111.0,67.0,250.0,46.0,312.0,61.0,-291.0
-21.0,382.0,-132.0,-54.0,55.0,-61.0,188.0,-295.0,-44.0,-318.0
-30.0,424.0,-57.0,58.0,41.0,-133.0,383.0,-724.0,-90.0,-330.0
3.0,319.0,-25.0,152.0,28.0,-78.0,365.0,-460.0,-99.0,-336.0
12.0,172.0,88.0,72.0,15.0,13.0,225.0,-75.0,-84.0,-329.0
49.0,104.0,202.0,-86.0,11.0,-102.0,29.0,319.0,-100.0,-278.0
12.0,89.0,268.0,-146.0,10.0,-250.0,-197.0,177.0,-113.0,-236.0
0.0,105.0,297.0,-191.0,5.0,-105.0,-359.0,-234.0,-79.0,-226.0
-2.0,111.0,232.0,-264.0,0.0,-164.0,-456.0,-97.0,0.0,-193.0
-34.0,102.0,138.0,-300.0,-11.0,-225.0,-387.0,55.0,69.0,-146.0
-10.0,121.0,98.0,-347.0,-16.0,-127.0,-269.0,166.0,80.0,-116.0
-26.0,169.0,110.0,-344.0,-11.0,-66.0,-377.0,20.0,52.0,-93.0
-44.0,194.0,96.0,-330.0,-5.0,-60.0,-603.0,-114.0,21.0,-78.0
-56.0,191.0,49.0,-186.0,4.0,-258.0,-663.0,216.0,16.0,-67.0
-62.0,162.0,-78.0,33.0,18.0,-318.0,-412.0,618.0,11.0,-46.0
-71.0,118.0,-192.0,200.0,37.0,-123.0,-11.0,803.0,21.0,-39.0
-102.0,98.0,-239.0,359.0,56.0,-33.0,191.0,622.0,62.0,-22.0
-97.0,24.0,-260.0,443.0,67.0,14.0,141.0,574.0,70.0,8.0
-67.0,-104.0,-219.0,439.0,71.0,66.0,113.0,476.0,51.0,16.0
-68.0,-142.0,-255.0,294.0,65.0,-53.0,72.0,212.0,65.0,30.0
-36.0,-164.0,-280.0,197.0,57.0,-157.0,-37.0,129.0,86.0,52.0
-22.0,-264.0,-248.0,138.0,52.0,-262.0,24.0,-49.0,102.0,57.0
-17.0,-331.0,-204.0,67.0,50.0,-265.0,70.0,14.0,89.0,48.0
1.0,-301.0,-90.0,-11.0,54.0,-108.0,104.0,-70.0,11.0,51.0
-1.0,-211.0,-52.0,-39.0,54.0,-155.0,185.0,-48.0,-67.0,58.0
30.0,-71.0,-37.0,124.0,49.0,-204.0,77.0,284.0,-131.0,50.0
19.0,123.0,4.0,96.0,38.0,-159.0,-95.0,332.0,-191.0,63.0
28.0,251.0,55.0,-124.0,13.0,-227.0,-347.0,676.0,-209.0,102.0
31.0,217.0,118.0,-172.0,-9.0,-287.0,-576.0,668.0,-239.0,133.0
1.0,125.0,120.0,-61.0,-11.0,-338.0,-559.0,327.0,-284.0,144.0
8.0,63.0,127.0,-5.0,5.0,-461.0,-416.0,79.0,-303.0,159.0
-5.0,49.0,180.0,-52.0,27.0,-488.0,-262.0,-114.0,-356.0,180.0
16.0,32.0,233.0,-69.0,36.0,-473.0,-124.0,-127.0,-405.0,193.0
9.0,-13.0,214.0,-157.0,31.0,-348.0,-37.0,-432.0,-393.0,195.0
1.0,-18.0,184.0,-281.0,21.0,-119.0,43.0,-476.0,-322.0,208.0
0.0,1.0,174.0,-294.0,6.0,-2.0,255.0,-500.0,-246.0,220.0
-55.0,27.0,88.0,-241.0,-8.0,51.0,443.0,-563.0,-231.0,190.0
-34.0,54.0,-55.0,-22.0,-14.0,74.0,542.0,-232.0,-284.0,155.0
-14.0,57.0,-173.0,204.0,-6.0,52.0,531.0,227.0,-353.0,121.0
-21.0,86.0,-170.0,435.0,18.0,-110.0,216.0,288.0,-338.0,52.0
4.0,202.0,-84.0,649.0,48.0,-110.0,-52.0,-303.0,-261.0,-9.0
-8.0,294.0,6.0,626.0,71.0,112.0,-140.0,-550.0,-142.0,-26.0
0.0,215.0,66.0,467.0,79.0,204.0,-225.0,-661.0,-29.0,-33.0
0.0,83.0,85.0,160.0,71.0,119.0,-158.0,-406.0,1.0,-56.0
-39.0,5.0,52.0,-88.0,62.0,44.0,-43.0,243.0,3.0,-71.0
-38.0,-21.0,-53.0,-272.0,52.0,-62.0,10.0,526.0,30.0,-58.0
-14.0,-16.0,-163.0,-469.0,41.0,-117.0,74.0,578.0,100.0,-48.0
21.0,-11.0,-209.0,-527.0,24.0,47.0,31.0,349.0,152.0,-67.0
4.0,43.0,-181.0,-543.0,0.0,65.0,-165.0,242.0,147.0,-77.0
3.0,99.0,-92.0,-579.0,-13.0,16.0,-364.0,81.0,141.0,-73.0
3.0,73.0,77.0,-681.0,-16.0,-87.0,-498.0,75.0,167.0,-75.0
-16.0,21.0,234.0,-644.0,-15.0,-76.0,-487.0,205.0,186.0,-93.0
-14.0,46.0,336.0,-336.0,-14.0,-17.0,-331.0,125.0,145.0,-92.0
-46.0,159.0,348.0,-111.0,-12.0,-177.0,-234.0,317.0,55.0,-73.0
-55.0,203.0,211.0,-3.0,0.0,-302.0,-102.0,458.0,-58.0,-100.0
-12.0,147.0,54.0,10.0,22.0,-361.0,64.0,338.0,-106.0,-128.0
26.0,94.0,-57.0,-80.0,50.0,-150.0,107.0,-18.0,-71.0,-105.0
-22.0,94.0,-145.0,-48.0,76.0,-95.0,117.0,-253.0,-42.0,-78.0
-5.0,167.0,-259.0,4.0,82.0,-127.0,71.0,-127.0,-43.0,-64.0
22.0,137.0,-415.0,38.0,65.0,-122.0,54.0,-79.0,-41.0,-41.0
5.0,-67.0,-512.0,173.0,37.0,-154.0,201.0,-105.0,-14.0,-17.0
39.0,-207.0,-548.0,183.0,13.0,-106.0,329.0,14.0,29.0,0.0
22.0,-206.0,-524.0,76.0,0.0,-276.0,412.0,400.0,79.0,10.0
41.0,-172.0,-359.0,-7.0,-9.0,-294.0,529.0,552.0,118.0,20.0
52.0,-164.0,-137.0,-79.0,-23.0,-306.0,480.0,36.0,88.0,40.0
44.0,-217.0,40.0,-88.0,-43.0,-165.0,413.0,-476.0,33.0,39.0
19.0,-290.0,174.0,-159.0,-60.0,22.0,420.0,-678.0,-8.0,25.0
-24.0,-274.0,267.0,-141.0,-63.0,-68.0,236.0,-484.0,-88.0,16.0
-29.0,-210.0,255.0,-63.0,-59.0,-137.0,-55.0,-20.0,-146.0,18.0
-17.0,-144.0,177.0,9.0,-54.0,-307.0,-390.0,369.0,-166.0,9.0
-25.0,-60.0,131.0,162.0,-41.0,-225.0,-588.0,565.0,-141.0,-9.0
-29.0,-24.0,46.0,173.0,-21.0,-159.0,-432.0,293.0,-115.0,-10.0
-3.0,-9.0,-78.0,153.0,1.0,-296.0,-186.0,114.0,-126.0,-24.0
-5.0,9.0,-155.0,103.0,13.0,-288.0,-34.0,203.0,-81.0,-42.0
19.0,-18.0,-193.0,21.0,5.0,-238.0,51.0,432.0,-25.0,-60.0
20.0,-104.0,-232.0,19.0,-8.0,-76.0,-29.0,600.0,30.0,-76.0
-17.0,-227.0,-215.0,7.0,-17.0,27.0,-207.0,445.0,74.0,-94.0
-29.0,-358.0,-178.0,-23.0,-24.0,-18.0,-304.0,432.0,112.0,-129.0
-21.0,-423.0,-145.0,-123.0,-25.0,66.0,-317.0,218.0,162.0,-150.0
-15.0,-382.0,-94.0,-195.0,-19.0,246.0,-156.0,134.0,191.0,-170.0
-35.0,-298.0,-97.0,-124.0,-4.0,175.0,71.0,160.0,214.0,-187.0
-84.0,-166.0,-58.0,40.0,13.0,-3.0,250.0,-1.0,196.0,-192.0
-72.0,-20.0,-8.0,129.0,20.0,50.0,497.0,129.0,137.0,-172.0
-15.0,24.0,-5.0,193.0,19.0,9.0,621.0,-5.0,85.0,-125.0
-58.0,38.0,4.0,281.0,18.0,-141.0,539.0,-44.0,80.0,-95.0
-76.0,87.0,-14.0,224.0,12.0,-24.0,473.0,182.0,67.0,-66.0
-56.0,66.0,4.0,147.0,0.0,61.0,437.0,487.0,40.0,-19.0
-58.0,24.0,135.0,30.0,-9.0,-99.0,530.0,582.0,28.0,22.0
