sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
13.0,340.0,-141.0,-5.0,,27.0,-3.0,-4665.0,,
-183.0,333.0,-163.0,-55.0,,81.0,-49.0,-4312.0,,
-179.0,271.0,-241.0,-91.0,,105.0,-63.0,-3331.0,,
-120.0,196.0,-178.0,-90.0,,212.0,-135.0,-3222.0,,
63.0,158.0,-21.0,-102.0,,244.0,-189.0,-2237.0,,
-136.0,128.0,-34.0,-76.0,,205.0,-57.0,1086.0,,
-468.0,62.0,80.0,0.0,,177.0,121.0,5528.0,,
-30.0,-45.0,12.0,72.0,,237.0,168.0,8000.0,,
-202.0,-117.0,123.0,112.0,,-6.0,126.0,6681.0,,
98.0,-178.0,56.0,8.0,,-93.0,71.0,2457.0,,
-399.0,-191.0,5.0,122.0,,-68.0,101.0,-3850.0,,
-177.0,-149.0,10.0,193.0,,-111.0,257.0,-8277.0,,
-137.0,-129.0,-126.0,63.0,,-16.0,461.0,-7557.0,,
-94.0,-108.0,-80.0,90.0,,-52.0,582.0,-3216.0,,
135.0,-82.0,-199.0,-105.0,,-121.0,574.0,367.0,,
-442.0,-42.0,-94.0,-254.0,,-112.0,526.0,737.0,,
-133.0,-4.0,-10.0,-155.0,,59.0,451.0,219.0,,
-36.0,12.0,87.0,-131.0,,-9.0,350.0,-158.0,,
32.0,-53.0,160.0,-101.0,,-101.0,236.0,155.0,,
-234.0,-144.0,228.0,-23.0,,100.0,46.0,1151.0,,
-8.0,-182.0,339.0,24.0,,203.0,-205.0,1631.0,,
-218.0,-207.0,322.0,-91.0,,227.0,-418.0,1860.0,,
-45.0,-155.0,385.0,-169.0,,164.0,-470.0,1315.0,,
167.0,-92.0,270.0,-241.0,,29.0,-373.0,86.0,,
-316.0,-34.0,324.0,-338.0,,-73.0,-324.0,-1352.0,,
1.0,58.0,232.0,-324.0,,-27.0,-363.0,-1977.0,,
-29.0,109.0,291.0,-408.0,,139.0,-377.0,-1788.0,,
126.0,127.0,310.0,-488.0,,217.0,-241.0,-1178.0,,
-110.0,103.0,250.0,-455.0,,310.0,-49.0,755.0,,
4.0,86.0,244.0,-350.0,,356.0,-17.0,2335.0,,
24.0,75.0,-7.0,-240.0,,208.0,9.0,3146.0,,
62.0,20.0,57.0,-214.0,,135.0,129.0,2649.0,,
227.0,-10.0,-53.0,-195.0,,191.0,225.0,831.0,,
-158.0,26.0,18.0,-132.0,,215.0,237.0,-659.0,,
-34.0,11.0,-60.0,-127.0,,106.0,213.0,-2283.0,,
157.0,-27.0,-92.0,-48.0,,157.0,293.0,-2697.0,,
242.0,-36.0,-58.0,69.0,,273.0,517.0,-1816.0,,
-62.0,-101.0,-159.0,67.0,,166.0,740.0,-44.0,,
27.0,-127.0,-80.0,27.0,,179.0,721.0,2267.0,,
63.0,-163.0,-317.0,-16.0,,221.0,522.0,3368.0,,
154.0,-260.0,-242.0,-24.0,,169.0,377.0,3257.0,,
109.0,-258.0,-311.0,-60.0,,115.0,336.0,1398.0,,
-105.0,-177.0,-151.0,-138.0,,72.0,304.0,-986.0,,
82.0,-176.0,-3.0,-188.0,,207.0,205.0,-3298.0,,
69.0,-214.0,-2.0,-184.0,,400.0,129.0,-5249.0,,
209.0,-218.0,204.0,-127.0,,419.0,93.0,-5169.0,,
5.0,-233.0,132.0,-93.0,,291.0,40.0,-3577.0,,
8.0,-175.0,224.0,-225.0,,131.0,-88.0,-833.0,,
110.0,-49.0,155.0,-196.0,,274.0,-239.0,1372.0,,
10.0,104.0,201.0,-65.0,,448.0,-265.0,2790.0,,
10.0,238.0,124.0,-90.0,,340.0,-87.0,3357.0,,
82.0,318.0,87.0,-33.0,,269.0,233.0,2252.0,,
42.0,380.0,15.0,41.0,,291.0,467.0,1234.0,,
-47.0,433.0,-100.0,41.0,,451.0,425.0,487.0,,
-45.0,466.0,41.0,84.0,,392.0,76.0,-397.0,,
81.0,430.0,1.0,183.0,,158.0,-256.0,-1928.0,,
338.0,350.0,158.0,220.0,,74.0,-222.0,-2198.0,,
-40.0,226.0,120.0,318.0,,63.0,12.0,-160.0,,
-148.0,101.0,123.0,401.0,,100.0,197.0,1934.0,,
85.0,29.0,37.0,349.0,,29.0,306.0,3327.0,,
234.0,-5.0,-103.0,168.0,,63.0,355.0,2871.0,,
36.0,22.0,-131.0,6.0,,-33.0,264.0,1511.0,,
-61.0,97.0,-275.0,-73.0,,-117.0,29.0,-129.0,,
33.0,160.0,-261.0,-96.0,,135.0,-51.0,-1771.0,,
34.0,178.0,-317.0,-55.0,,242.0,108.0,-1973.0,,
256.0,188.0,-237.0,-121.0,,269.0,215.0,-1742.0,,
-63.0,210.0,-207.0,-186.0,,143.0,157.0,-1642.0,,
-50.0,226.0,-180.0,-180.0,,30.0,62.0,-1965.0,,
280.0,207.0,-167.0,12.0,,108.0,44.0,-1167.0,,
210.0,129.0,-168.0,238.0,,153.0,87.0,1084.0,,
-102.0,68.0,-66.0,342.0,,279.0,70.0,2562.0,,
122.0,34.0,-39.0,183.0,,281.0,-85.0,3331.0,,
205.0,-30.0,32.0,-47.0,,126.0,-137.0,3333.0,,
15.0,-104.0,23.0,-34.0,,121.0,29.0,2470.0,,
31.0,-137.0,60.0,-31.0,,171.0,174.0,22.0,,
-155.0,-111.0,134.0,-17.0,,187.0,275.0,-3028.0,,
126.0,-14.0,132.0,-32.0,,197.0,358.0,-4482.0,,
121.0,116.0,124.0,107.0,,79.0,342.0,-4170.0,,
-75.0,225.0,99.0,314.0,,-134.0,160.0,-2479.0,,
-197.0,247.0,62.0,290.0,,-262.0,67.0,-1276.0,,
145.0,166.0,-3.0,324.0,,-197.0,250.0,-48.0,,
149.0,84.0,-75.0,283.0,,-229.0,426.0,1916.0,,
-130.0,45.0,-155.0,201.0,,-196.0,478.0,4794.0,,
-54.0,52.0,-229.0,80.0,,28.0,411.0,7767.0,,
67.0,66.0,-197.0,-150.0,,3.0,199.0,7505.0,,
298.0,52.0,-204.0,-267.0,,-83.0,-112.0,4674.0,,
-325.0,22.0,-225.0,-367.0,,12.0,-364.0,-493.0,,
20.0,-25.0,-156.0,-285.0,,256.0,-355.0,-6551.0,,
201.0,-3.0,-116.0,-169.0,,189.0,-155.0,-9923.0,,
-71.0,50.0,-101.0,-95.0,,95.0,54.0,-9255.0,,
182.0,65.0,-198.0,-102.0,,323.0,211.0,-3869.0,,
-32.0,82.0,-262.0,-252.0,,427.0,184.0,2422.0,,
143.0,51.0,-301.0,-144.0,,470.0,55.0,6259.0,,
118.0,8.0,-285.0,-114.0,,413.0,185.0,7041.0,,
48.0,29.0,-175.0,-73.0,,524.0,449.0,4968.0,,
-122.0,35.0,-110.0,-20.0,,651.0,476.0,1923.0,,
231.0,17.0,-14.0,-166.0,,552.0,380.0,-543.0,,
313.0,11.0,-59.0,-24.0,,350.0,286.0,-861.0,,
-123.0,27.0,-64.0,115.0,,190.0,87.0,-426.0,,
102.0,13.0,-101.0,86.0,,352.0,-105.0,-1034.0,,
79.0,-59.0,-118.0,62.0,,398.0,-185.0,-2200.0,,
147.0,-155.0,-22.0,20.0,,287.0,-171.0,-2597.0,,
-7.0,-269.0,-29.0,-58.0,,125.0,-122.0,-1561.0,,
247.0,-276.0,134.0,-150.0,,129.0,-111.0,-1099.0,,
211.0,-221.0,206.0,-87.0,,132.0,-52.0,-923.0,,
-32.0,-209.0,268.0,-4.0,,69.0,99.0,14.0,,
112.0,-184.0,374.0,72.0,,212.0,273.0,1622.0,,
-36.0,-205.0,401.0,124.0,,117.0,384.0,3270.0,,
162.0,-240.0,570.0,56.0,,187.0,424.0,3168.0,,
153.0,-229.0,561.0,18.0,,262.0,308.0,1598.0,,
208.0,-249.0,501.0,47.0,,115.0,88.0,-700.0,,
-147.0,-246.0,347.0,93.0,,63.0,101.0,-1553.0,,
29.0,-185.0,146.0,13.0,,132.0,303.0,-133.0,,
336.0,-176.0,100.0,-34.0,,206.0,402.0,883.0,,
0.0,-156.0,-105.0,130.0,,-21.0,373.0,709.0,,
198.0,-72.0,-142.0,213.0,,6.0,325.0,-158.0,,
47.0,-33.0,-254.0,267.0,,118.0,331.0,-543.0,,
53.0,-22.0,-367.0,245.0,,139.0,380.0,-445.0,,
150.0,-23.0,-243.0,83.0,,174.0,318.0,-129.0,,
138.0,3.0,-343.0,37.0,,230.0,102.0,661.0,,
99.0,86.0,-321.0,48.0,,322.0,-42.0,999.0,,
80.0,170.0,-331.0,58.0,,210.0,-61.0,1247.0,,
223.0,257.0,-258.0,88.0,,388.0,-3.0,1201.0,,
49.0,345.0,-79.0,41.0,,321.0,131.0,1095.0,,
148.0,430.0,3.0,3.0,,8.0,189.0,744.0,,
277.0,456.0,55.0,81.0,,-129.0,14.0,-890.0,,
97.0,448.0,-62.0,73.0,,-113.0,-232.0,-2608.0,,
183.0,388.0,-20.0,-31.0,,-29.0,-111.0,-3209.0,,
71.0,275.0,-97.0,31.0,,-91.0,252.0,-1897.0,,
202.0,158.0,-100.0,238.0,,-43.0,375.0,-404.0,,
184.0,14.0,-208.0,227.0,,-175.0,309.0,201.0,,
83.0,-65.0,-359.0,133.0,,-177.0,268.0,548.0,,
380.0,-90.0,-294.0,118.0,,-167.0,184.0,362.0,,
97.0,-66.0,-399.0,96.0,,-8.0,121.0,805.0,,
270.0,-14.0,-277.0,170.0,,152.0,280.0,1906.0,,
170.0,-27.0,-345.0,296.0,,-33.0,477.0,3327.0,,
122.0,-135.0,-265.0,231.0,,20.0,417.0,3551.0,,
275.0,-312.0,-73.0,-9.0,,24.0,139.0,1618.0,,
235.0,-489.0,-27.0,76.0,,93.0,-10.0,-580.0,,
135.0,-568.0,189.0,131.0,,60.0,63.0,-2370.0,,
66.0,-491.0,141.0,76.0,,18.0,109.0,-3069.0,,
359.0,-395.0,191.0,176.0,,91.0,91.0,-2921.0,,
-55.0,-291.0,266.0,94.0,,262.0,71.0,-1592.0,,
238.0,-200.0,393.0,55.0,,488.0,39.0,1210.0,,
237.0,-156.0,452.0,94.0,,357.0,-97.0,3907.0,,
116.0,-146.0,398.0,57.0,,232.0,-243.0,5835.0,,
201.0,-147.0,401.0,-17.0,,108.0,-248.0,5779.0,,
11.0,-14.0,231.0,65.0,,23.0,-222.0,3608.0,,
107.0,168.0,209.0,166.0,,16.0,-267.0,-556.0,,
-9.0,290.0,17.0,151.0,,129.0,-348.0,-4617.0,,
226.0,311.0,-110.0,177.0,,119.0,-205.0,-5472.0,,
100.0,240.0,-179.0,48.0,,58.0,99.0,-3942.0,,
-63.0,150.0,-225.0,-1.0,,-14.0,243.0,-1066.0,,
-82.0,28.0,7.0,41.0,,-250.0,299.0,838.0,,
186.0,-102.0,10.0,-20.0,,-180.0,376.0,1003.0,,
109.0,-187.0,101.0,-18.0,,-206.0,414.0,463.0,,
60.0,-204.0,83.0,31.0,,-153.0,357.0,-513.0,,
133.0,-186.0,20.0,41.0,,-212.0,231.0,-916.0,,
-110.0,-143.0,-51.0,60.0,,-461.0,127.0,-380.0,,
173.0,-92.0,-225.0,105.0,,-423.0,-12.0,2002.0,,
174.0,26.0,-201.0,-13.0,,-281.0,-328.0,3538.0,,
-38.0,215.0,-270.0,-140.0,,-43.0,-522.0,1999.0,,
-125.0,356.0,-205.0,-127.0,,71.0,-360.0,-552.0,,
173.0,495.0,-232.0,-149.0,,143.0,-278.0,-1934.0,,
-12.0,628.0,-238.0,-95.0,,85.0,-450.0,-885.0,,
-73.0,656.0,-222.0,60.0,,63.0,-570.0,530.0,,
120.0,533.0,-232.0,100.0,,73.0,-557.0,1382.0,,
32.0,316.0,-110.0,-27.0,,69.0,-482.0,1478.0,,
43.0,103.0,-54.0,-20.0,,35.0,-295.0,1526.0,,
43.0,-115.0,146.0,86.0,,-217.0,3.0,2475.0,,
79.0,-340.0,130.0,79.0,,-277.0,210.0,2302.0,,
-117.0,-498.0,107.0,166.0,,-324.0,133.0,942.0,,
110.0,-621.0,2.0,241.0,,-365.0,-110.0,-1722.0,,
-35.0,-650.0,-44.0,155.0,,-315.0,-206.0,-4327.0,,
-87.0,-525.0,108.0,106.0,,-399.0,-50.0,-4449.0,,
61.0,-364.0,19.0,180.0,,-518.0,101.0,-2038.0,,
-21.0,-193.0,107.0,304.0,,-442.0,177.0,1638.0,,
-119.0,-68.0,90.0,371.0,,-444.0,279.0,3713.0,,
-15.0,-17.0,117.0,231.0,,-716.0,148.0,4327.0,,
337.0,-6.0,252.0,127.0,,-656.0,-103.0,3989.0,,
5.0,8.0,263.0,76.0,,-290.0,-81.0,2804.0,,
54.0,14.0,426.0,11.0,,-206.0,-13.0,1406.0,,
217.0,13.0,481.0,80.0,,-357.0,-180.0,-916.0,,
103.0,124.0,468.0,-27.0,,-287.0,-379.0,-2346.0,,
111.0,236.0,403.0,-6.0,,-95.0,-473.0,-2634.0,,
291.0,304.0,240.0,17.0,,-248.0,-539.0,-2717.0,,
206.0,319.0,118.0,-8.0,,-496.0,-516.0,-2346.0,,
42.0,225.0,79.0,155.0,,-430.0,-507.0,-1504.0,,
170.0,183.0,23.0,135.0,,-310.0,-676.0,493.0,,
151.0,202.0,0.0,241.0,,-242.0,-919.0,1579.0,,
128.0,178.0,75.0,243.0,,-233.0,-967.0,761.0,,
86.0,142.0,4.0,65.0,,-336.0,-690.0,59.0,,
272.0,25.0,-4.0,123.0,,-417.0,-358.0,966.0,,
14.0,-144.0,-37.0,145.0,,-351.0,-289.0,2357.0,,
-25.0,-245.0,-107.0,80.0,,-277.0,-356.0,1803.0,,
44.0,-321.0,-38.0,104.0,,-378.0,-245.0,-334.0,,
10.0,-338.0,80.0,156.0,,-306.0,-33.0,-3030.0,,
44.0,-315.0,224.0,194.0,,-128.0,26.0,-3920.0,,
-24.0,-249.0,199.0,157.0,,-228.0,-35.0,-2043.0,,
15.0,-107.0,195.0,91.0,,-383.0,89.0,1358.0,,
-209.0,80.0,134.0,109.0,,-421.0,352.0,4630.0,,
-16.0,296.0,115.0,5.0,,-308.0,265.0,5167.0,,
-202.0,427.0,231.0,-135.0,,-209.0,-134.0,4063.0,,
-59.0,436.0,176.0,-258.0,,-281.0,-417.0,2213.0,,
132.0,387.0,110.0,-322.0,,-208.0,-489.0,426.0,,
-31.0,337.0,3.0,-214.0,,-245.0,-505.0,-81.0,,
-268.0,263.0,-20.0,-15.0,,-306.0,-509.0,-471.0,,
-234.0,143.0,22.0,159.0,,-108.0,-504.0,-1723.0,,
300.0,-19.0,163.0,235.0,,-131.0,-512.0,-3627.0,,
-95.0,-179.0,261.0,238.0,,-29.0,-495.0,-3529.0,,
-26.0,-264.0,210.0,200.0,,358.0,-546.0,-1631.0,,
-137.0,-275.0,294.0,179.0,,500.0,-563.0,698.0,,
61.0,-242.0,286.0,146.0,,305.0,-410.0,2941.0,,
174.0,-202.0,354.0,152.0,,193.0,-249.0,3621.0,,
0.0,-103.0,339.0,204.0,,265.0,-32.0,3771.0,,
-39.0,4.0,290.0,162.0,,9.0,105.0,2904.0,,
-244.0,59.0,251.0,75.0,,-96.0,-14.0,1145.0,,
350.0,59.0,174.0,-5.0,,9.0,-131.0,-297.0,,
-131.0,13.0,342.0,-42.0,,-127.0,-220.0,-2220.0,,
-150.0,-13.0,198.0,54.0,,-212.0,-431.0,-3972.0,,
83.0,-70.0,175.0,33.0,,-129.0,-505.0,-4645.0,,
166.0,-112.0,-33.0,10.0,,198.0,-258.0,-3248.0,,
25.0,-114.0,-384.0,-79.0,,262.0,-149.0,-169.0,,
-157.0,-83.0,-399.0,-222.0,,113.0,-296.0,2895.0,,
48.0,48.0,-549.0,-258.0,,243.0,-324.0,4611.0,,
-182.0,192.0,-337.0,-314.0,,273.0,-286.0,3758.0,,
171.0,262.0,-319.0,-266.0,,226.0,-417.0,1130.0,,
-52.0,248.0,-277.0,-346.0,,284.0,-624.0,-1487.0,,
-84.0,174.0,-196.0,-429.0,,204.0,-624.0,-1298.0,,
-204.0,60.0,-148.0,-373.0,,183.0,-386.0,1221.0,,
-9.0,-28.0,140.0,-223.0,,334.0,-38.0,3124.0,,
138.0,-39.0,134.0,-262.0,,283.0,181.0,3505.0,,
-82.0,-19.0,390.0,-307.0,,80.0,-21.0,910.0,,
51.0,5.0,400.0,-88.0,,-35.0,-395.0,-3152.0,,
-97.0,-36.0,479.0,39.0,,-49.0,-402.0,-5735.0,,
121.0,-101.0,672.0,138.0,,-98.0,-179.0,-4933.0,,
-65.0,-164.0,559.0,164.0,,20.0,-153.0,-1441.0,,
56.0,-212.0,586.0,200.0,,181.0,-152.0,1249.0,,
-7.0,-193.0,432.0,183.0,,106.0,0.0,2084.0,,
133.0,-187.0,341.0,159.0,,-22.0,60.0,971.0,,
209.0,-219.0,238.0,342.0,,-102.0,-133.0,-88.0,,
-212.0,-254.0,250.0,372.0,,-53.0,-403.0,718.0,,
0.0,-230.0,164.0,279.0,,-91.0,-531.0,3013.0,,
114.0,-174.0,34.0,359.0,,-209.0,-499.0,5186.0,,
115.0,-109.0,-19.0,329.0,,-317.0,-359.0,4506.0,,
117.0,-84.0,-139.0,176.0,,-335.0,-246.0,2222.0,,
135.0,-107.0,-23.0,35.0,,-268.0,-182.0,195.0,,
-3.0,-72.0,-43.0,-8.0,,-217.0,-121.0,-713.0,,
92.0,-25.0,96.0,76.0,,-204.0,-149.0,-977.0,,
94.0,-31.0,216.0,108.0,,-166.0,-238.0,-2472.0,,
196.0,-19.0,265.0,138.0,,67.0,-202.0,-4443.0,,
108.0,76.0,361.0,145.0,,89.0,-24.0,-5724.0,,
-31.0,122.0,367.0,173.0,,-34.0,102.0,-4288.0,,
88.0,127.0,407.0,96.0,,-102.0,60.0,-328.0,,
156.0,238.0,286.0,110.0,,31.0,-143.0,3560.0,,
141.0,368.0,270.0,183.0,,229.0,-362.0,5325.0,,
40.0,382.0,139.0,141.0,,165.0,-406.0,4085.0,,
349.0,286.0,77.0,181.0,,118.0,-273.0,2424.0,,
201.0,203.0,83.0,210.0,,-38.0,-133.0,905.0,,
236.0,151.0,88.0,228.0,,-35.0,-95.0,-70.0,,
102.0,102.0,174.0,159.0,,81.0,-149.0,-225.0,,
102.0,33.0,20.0,231.0,,45.0,-204.0,-995.0,,
288.0,-58.0,21.0,254.0,,-42.0,-210.0,-1849.0,,
85.0,-58.0,-78.0,130.0,,-33.0,-336.0,-2751.0,,
164.0,55.0,-69.0,131.0,,25.0,-556.0,-2655.0,,
120.0,154.0,31.0,60.0,,-86.0,-652.0,-1332.0,,
241.0,158.0,-36.0,-38.0,,-81.0,-624.0,729.0,,
25.0,182.0,61.0,-76.0,,-201.0,-582.0,2427.0,,
116.0,302.0,180.0,-107.0,,-317.0,-355.0,2015.0,,
180.0,355.0,428.0,-166.0,,-227.0,35.0,508.0,,
20.0,310.0,529.0,-137.0,,-27.0,244.0,-1099.0,,
-15.0,220.0,599.0,-97.0,,121.0,384.0,-822.0,,
-167.0,96.0,531.0,-3.0,,112.0,615.0,879.0,,
43.0,-127.0,414.0,24.0,,62.0,719.0,2124.0,,
38.0,-410.0,369.0,-34.0,,-147.0,566.0,3131.0,,
-66.0,-520.0,178.0,51.0,,-59.0,500.0,3407.0,,
-206.0,-506.0,186.0,92.0,,-67.0,553.0,3141.0,,
-9.0,-470.0,13.0,155.0,,-154.0,348.0,1596.0,,
127.0,-419.0,-36.0,256.0,,77.0,43.0,-197.0,,
-180.0,-356.0,-157.0,197.0,,66.0,-213.0,-1278.0,,
-97.0,-275.0,-288.0,139.0,,122.0,-370.0,-2178.0,,
198.0,-142.0,-231.0,144.0,,108.0,-433.0,-1928.0,,
176.0,1.0,-342.0,38.0,,-96.0,-428.0,-1524.0,,
-94.0,91.0,-217.0,113.0,,-81.0,-333.0,-1095.0,,
41.0,238.0,-231.0,239.0,,40.0,-363.0,-870.0,,
176.0,342.0,-103.0,204.0,,-18.0,-455.0,-962.0,,
52.0,336.0,26.0,252.0,,-348.0,-423.0,-659.0,,
219.0,329.0,140.0,301.0,,-444.0,-261.0,-558.0,,
-57.0,296.0,280.0,214.0,,-251.0,-188.0,484.0,,
-43.0,226.0,280.0,162.0,,-106.0,-246.0,1788.0,,
214.0,139.0,474.0,193.0,,-215.0,-144.0,2468.0,,
-21.0,57.0,426.0,44.0,,-403.0,-2.0,2658.0,,
97.0,34.0,412.0,-46.0,,-482.0,71.0,2472.0,,
55.0,74.0,322.0,-143.0,,-547.0,227.0,2470.0,,
210.0,54.0,297.0,-198.0,,-465.0,475.0,820.0,,
-52.0,-10.0,336.0,-170.0,,-306.0,512.0,-1563.0,,
-267.0,3.0,244.0,-239.0,,-125.0,222.0,-3113.0,,
123.0,78.0,251.0,-242.0,,-75.0,-20.0,-3778.0,,
78.0,140.0,161.0,-264.0,,-116.0,-41.0,-2972.0,,
-1.0,196.0,188.0,-206.0,,-160.0,160.0,-1160.0,,
-156.0,276.0,60.0,-134.0,,-102.0,395.0,1086.0,,
-73.0,333.0,-25.0,-185.0,,86.0,367.0,1420.0,,
13.0,326.0,-93.0,-224.0,,8.0,31.0,203.0,,
121.0,222.0,-196.0,-245.0,,-114.0,-311.0,-234.0,,
-236.0,105.0,-47.0,-233.0,,-68.0,-306.0,921.0,,
-166.0,81.0,25.0,-74.0,,58.0,-203.0,3857.0,,
360.0,111.0,217.0,-14.0,,13.0,-311.0,5411.0,,
30.0,71.0,347.0,-10.0,,-214.0,-393.0,4449.0,,
-260.0,-34.0,432.0,69.0,,-162.0,-314.0,1873.0,,
-248.0,-79.0,527.0,133.0,,-35.0,-210.0,-1533.0,,
239.0,-116.0,478.0,128.0,,-77.0,-49.0,-3695.0,,
310.0,-146.0,463.0,86.0,,-144.0,190.0,-3715.0,,
-14.0,-108.0,364.0,143.0,,-150.0,461.0,-2337.0,,
-261.0,-78.0,356.0,114.0,,-129.0,663.0,-1777.0,,
10.0,-103.0,232.0,108.0,,-109.0,557.0,-1722.0,,
308.0,-164.0,107.0,65.0,,-22.0,238.0,-1358.0,,
36.0,-249.0,-34.0,-38.0,,-180.0,151.0,-402.0,,
-68.0,-243.0,-232.0,-221.0,,-351.0,365.0,2067.0,,
-18.0,-107.0,-178.0,-277.0,,-195.0,495.0,4083.0,,
245.0,-85.0,-161.0,-200.0,,-162.0,517.0,4504.0,,
7.0,-110.0,88.0,-310.0,,-262.0,548.0,2734.0,,
-159.0,-38.0,156.0,-347.0,,-317.0,430.0,400.0,,
32.0,53.0,244.0,-227.0,,-231.0,138.0,96.0,,
197.0,166.0,366.0,-48.0,,-138.0,-233.0,788.0,,
104.0,208.0,272.0,31.0,,-58.0,-375.0,1108.0,,
-36.0,167.0,321.0,100.0,,11.0,-256.0,-328.0,,
-152.0,134.0,141.0,80.0,,-183.0,-277.0,-2060.0,,
114.0,84.0,171.0,157.0,,-242.0,-394.0,-2695.0,,
381.0,-41.0,181.0,227.0,,29.0,-304.0,-2337.0,,
-176.0,-155.0,262.0,201.0,,233.0,-149.0,-1186.0,,
28.0,-209.0,333.0,255.0,,-22.0,-112.0,-1045.0,,
30.0,-310.0,237.0,137.0,,-218.0,-51.0,-1378.0,,
63.0,-468.0,209.0,28.0,,-104.0,60.0,-1341.0,,
183.0,-581.0,100.0,51.0,,-108.0,222.0,109.0,,
-46.0,-547.0,120.0,217.0,,-170.0,345.0,2294.0,,
88.0,-390.0,-123.0,242.0,,-257.0,270.0,3076.0,,
146.0,-201.0,-163.0,131.0,,-87.0,147.0,2607.0,,
-13.0,-16.0,-230.0,-7.0,,-45.0,207.0,1130.0,,
-249.0,158.0,-209.0,15.0,,-177.0,288.0,796.0,,
117.0,209.0,-73.0,60.0,,-9.0,204.0,1285.0,,
-70.0,110.0,-104.0,-132.0,,87.0,118.0,702.0,,
-92.0,-32.0,130.0,-39.0,,62.0,94.0,-293.0,,
-114.0,-135.0,138.0,138.0,,-2.0,91.0,-883.0,,
-274.0,-76.0,401.0,170.0,,20.0,57.0,-929.0,,
-80.0,28.0,392.0,127.0,,61.0,20.0,-1563.0,,
-76.0,75.0,254.0,61.0,,265.0,235.0,-1770.0,,
-20.0,108.0,255.0,-56.0,,374.0,489.0,-1759.0,,
-189.0,112.0,115.0,-206.0,,166.0,339.0,-1494.0,,
0.0,85.0,187.0,-283.0,,292.0,152.0,83.0,,
-165.0,38.0,-42.0,-380.0,,352.0,352.0,1014.0,,
-199.0,26.0,-53.0,-383.0,,182.0,592.0,1908.0,,
-132.0,38.0,-210.0,-397.0,,90.0,545.0,2409.0,,
42.0,70.0,-349.0,-399.0,,149.0,442.0,1624.0,,
24.0,76.0,-327.0,-429.0,,158.0,509.0,685.0,,
-288.0,29.0,-467.0,-398.0,,-102.0,554.0,-221.0,,
-91.0,-4.0,-419.0,-220.0,,-185.0,419.0,-330.0,,
-205.0,-47.0,-465.0,-246.0,,-28.0,254.0,-166.0,,
-4.0,-107.0,-298.0,-116.0,,66.0,237.0,-247.0,,
29.0,-131.0,-155.0,72.0,,68.0,188.0,-768.0,,
-8.0,-108.0,11.0,1.0,,81.0,-6.0,-1284.0,,
-171.0,-27.0,80.0,48.0,,27.0,24.0,-1147.0,,
-151.0,75.0,173.0,132.0,,79.0,367.0,-859.0,,
60.0,125.0,201.0,226.0,,213.0,642.0,-18.0,,
-49.0,136.0,104.0,158.0,,208.0,562.0,454.0,,
-9.0,126.0,257.0,33.0,,204.0,266.0,546.0,,
-111.0,116.0,128.0,143.0,,215.0,180.0,72.0,,
197.0,91.0,174.0,134.0,,328.0,385.0,-1365.0,,
96.0,27.0,192.0,72.0,,415.0,448.0,-1618.0,,
-123.0,0.0,173.0,-21.0,,400.0,205.0,-554.0,,
-59.0,41.0,94.0,-116.0,,418.0,17.0,1173.0,,
95.0,64.0,31.0,-62.0,,469.0,160.0,2477.0,,
366.0,25.0,120.0,-36.0,,404.0,478.0,3030.0,,
-21.0,-11.0,55.0,-21.0,,156.0,564.0,2503.0,,
-256.0,-42.0,194.0,72.0,,143.0,468.0,275.0,,
-3.0,-37.0,112.0,231.0,,271.0,496.0,-1005.0,,
276.0,66.0,115.0,342.0,,315.0,469.0,-692.0,,
209.0,170.0,57.0,339.0,,323.0,243.0,-221.0,,
-180.0,214.0,-27.0,224.0,,181.0,205.0,-1459.0,,
-188.0,224.0,-18.0,167.0,,148.0,440.0,-3815.0,,
150.0,180.0,-170.0,193.0,,255.0,516.0,-4706.0,,
138.0,100.0,-85.0,231.0,,350.0,347.0,-4003.0,,
-145.0,8.0,-53.0,198.0,,382.0,90.0,-968.0,,
-276.0,-73.0,27.0,75.0,,398.0,-105.0,2429.0,,
-76.0,-129.0,54.0,99.0,,554.0,-134.0,3821.0,,
203.0,-160.0,86.0,0.0,,569.0,-111.0,3009.0,,
71.0,-198.0,118.0,-36.0,,511.0,-165.0,648.0,,
-581.0,-202.0,84.0,101.0,,569.0,-116.0,-140.0,,
-305.0,-106.0,113.0,6.0,,605.0,59.0,598.0,,
443.0,19.0,52.0,-65.0,,525.0,126.0,1491.0,,
-61.0,149.0,-40.0,-100.0,,427.0,81.0,1319.0,,
-382.0,230.0,-236.0,-68.0,,567.0,-15.0,-668.0,,
-342.0,237.0,-263.0,-50.0,,646.0,67.0,-2963.0,,
6.0,192.0,-210.0,-89.0,,346.0,464.0,-4173.0,,
180.0,94.0,-241.0,-54.0,,52.0,877.0,-2758.0,,
-182.0,13.0,-210.0,-103.0,,103.0,955.0,-341.0,,
-433.0,-25.0,-108.0,-189.0,,171.0,643.0,1566.0,,
-279.0,-10.0,-17.0,-214.0,,98.0,296.0,2156.0,,
294.0,92.0,112.0,-179.0,,45.0,179.0,559.0,,
-131.0,204.0,383.0,-178.0,,214.0,211.0,-1350.0,,
-427.0,277.0,505.0,-63.0,,483.0,239.0,-2889.0,,
